Entity,Code,Day,people_vaccinated_per_hundred,145610-annotations
Netherlands,NLD,2021-01-31,1.91,
Netherlands,NLD,2021-02-07,2.95,
Netherlands,NLD,2021-02-14,3.67,
Netherlands,NLD,2021-02-21,4.64,
Netherlands,NLD,2021-02-28,5.86,
Netherlands,NLD,2021-03-07,7.05,
Netherlands,NLD,2021-03-14,8.14,
Netherlands,NLD,2021-03-21,8.71,
Netherlands,NLD,2021-03-28,9.85,
Netherlands,NLD,2021-04-04,12.01,
Netherlands,NLD,2021-04-11,17.26,
Netherlands,NLD,2021-04-18,21.22,
Netherlands,NLD,2021-04-25,22.65,
Netherlands,NLD,2021-05-02,25.96,
New Zealand,NZL,2021-02-18,0,
New Zealand,NZL,2021-02-19,0,
New Zealand,NZL,2021-02-20,0,
New Zealand,NZL,2021-02-21,0,
New Zealand,NZL,2021-02-22,0.01,
New Zealand,NZL,2021-02-23,0.02,
New Zealand,NZL,2021-02-24,0.04,
New Zealand,NZL,2021-02-25,0.06,
New Zealand,NZL,2021-02-26,0.09,
New Zealand,NZL,2021-02-27,0.12,
New Zealand,NZL,2021-02-28,0.14,
New Zealand,NZL,2021-03-01,0.17,
New Zealand,NZL,2021-03-02,0.2,
New Zealand,NZL,2021-03-03,0.24,
New Zealand,NZL,2021-03-04,0.27,
New Zealand,NZL,2021-03-05,0.3,
New Zealand,NZL,2021-03-06,0.31,
New Zealand,NZL,2021-03-07,0.32,
New Zealand,NZL,2021-03-08,0.35,
New Zealand,NZL,2021-03-09,0.38,
New Zealand,NZL,2021-03-10,0.4,
New Zealand,NZL,2021-03-11,0.43,
New Zealand,NZL,2021-03-12,0.45,
New Zealand,NZL,2021-03-13,0.47,
New Zealand,NZL,2021-03-14,0.48,
New Zealand,NZL,2021-03-15,0.51,
New Zealand,NZL,2021-03-16,0.55,
New Zealand,NZL,2021-03-17,0.59,
New Zealand,NZL,2021-03-18,0.62,
New Zealand,NZL,2021-03-19,0.66,
New Zealand,NZL,2021-03-20,0.67,
New Zealand,NZL,2021-03-21,0.69,
New Zealand,NZL,2021-03-22,0.71,
New Zealand,NZL,2021-03-23,0.74,
New Zealand,NZL,2021-03-24,0.78,
New Zealand,NZL,2021-03-25,0.82,
New Zealand,NZL,2021-03-26,0.89,
New Zealand,NZL,2021-03-27,0.91,
New Zealand,NZL,2021-03-28,0.93,
New Zealand,NZL,2021-03-29,1.01,
New Zealand,NZL,2021-03-30,1.09,
New Zealand,NZL,2021-03-31,1.21,
New Zealand,NZL,2021-04-01,1.31,
New Zealand,NZL,2021-04-02,1.35,
New Zealand,NZL,2021-04-03,1.38,
New Zealand,NZL,2021-04-04,1.39,
New Zealand,NZL,2021-04-05,1.41,
New Zealand,NZL,2021-04-06,1.49,
New Zealand,NZL,2021-04-07,1.59,
New Zealand,NZL,2021-04-08,1.73,
New Zealand,NZL,2021-04-09,1.84,
New Zealand,NZL,2021-04-10,1.91,
New Zealand,NZL,2021-04-11,1.96,
New Zealand,NZL,2021-04-12,2.08,
New Zealand,NZL,2021-04-13,2.22,
New Zealand,NZL,2021-04-14,2.36,
New Zealand,NZL,2021-04-15,2.5,
New Zealand,NZL,2021-04-16,2.64,
New Zealand,NZL,2021-04-17,2.71,
New Zealand,NZL,2021-04-18,2.74,
New Zealand,NZL,2021-04-19,2.85,
New Zealand,NZL,2021-04-20,2.97,
New Zealand,NZL,2021-04-21,3.11,
New Zealand,NZL,2021-04-22,3.24,
New Zealand,NZL,2021-04-23,3.4,
New Zealand,NZL,2021-04-24,3.46,
New Zealand,NZL,2021-04-25,3.49,
New Zealand,NZL,2021-04-26,3.52,
New Zealand,NZL,2021-04-27,3.66,
New Zealand,NZL,2021-04-28,3.81,
New Zealand,NZL,2021-04-29,3.95,
New Zealand,NZL,2021-04-30,4.12,
New Zealand,NZL,2021-05-01,4.19,
New Zealand,NZL,2021-05-02,4.22,
New Zealand,NZL,2021-05-03,4.35,
New Zealand,NZL,2021-05-04,4.51,
Nicaragua,NIC,2021-03-01,0,
Nicaragua,NIC,2021-04-14,0.93,
Nicaragua,NIC,2021-04-24,2.04,
Niger,NER,2021-03-28,0,
Niger,NER,2021-04-17,0.01,
Nigeria,NGA,2021-03-04,0,
Nigeria,NGA,2021-03-15,0,
Nigeria,NGA,2021-03-24,0.13,
Nigeria,NGA,2021-03-28,0.25,
Nigeria,NGA,2021-03-31,0.35,
Nigeria,NGA,2021-04-01,0.4,
Nigeria,NGA,2021-04-06,0.47,
Nigeria,NGA,2021-04-14,0.51,
Nigeria,NGA,2021-04-15,0.51,
Nigeria,NGA,2021-04-16,0.52,
Nigeria,NGA,2021-04-18,0.53,
Nigeria,NGA,2021-04-19,0.53,
Nigeria,NGA,2021-04-20,0.54,
Nigeria,NGA,2021-04-21,0.55,
Nigeria,NGA,2021-04-22,0.56,
Nigeria,NGA,2021-04-23,0.56,
Nigeria,NGA,2021-04-24,0.57,
Nigeria,NGA,2021-04-25,0.57,
Nigeria,NGA,2021-04-26,0.57,
Nigeria,NGA,2021-04-27,0.57,
Nigeria,NGA,2021-04-28,0.58,
Nigeria,NGA,2021-05-01,0.59,
Nigeria,NGA,2021-05-02,0.6,
Nigeria,NGA,2021-05-03,0.6,
Nigeria,NGA,2021-05-04,0.6,
Nigeria,NGA,2021-05-05,0.61,
Nigeria,NGA,2021-05-06,0.63,
North America,,2020-12-14,0,
North America,,2020-12-15,0,
North America,,2020-12-16,0,
North America,,2020-12-17,0,
North America,,2020-12-18,0,
North America,,2020-12-19,0,
North America,,2020-12-20,0.09,
North America,,2020-12-21,0.1,
North America,,2020-12-22,0.1,
North America,,2020-12-23,0.17,
North America,,2020-12-24,0.17,
North America,,2020-12-25,0.17,
North America,,2020-12-26,0.33,
North America,,2020-12-27,0.33,
North America,,2020-12-28,0.36,
North America,,2020-12-29,0.36,
North America,,2020-12-30,0.48,
North America,,2020-12-31,0.48,
North America,,2021-01-01,0.48,
North America,,2021-01-02,0.72,
North America,,2021-01-03,0.72,
North America,,2021-01-04,0.78,
North America,,2021-01-05,0.83,
North America,,2021-01-06,0.94,
North America,,2021-01-07,1.05,
North America,,2021-01-08,1.19,
North America,,2021-01-09,1.19,
North America,,2021-01-10,1.2,
North America,,2021-01-11,1.59,
North America,,2021-01-12,1.66,
North America,,2021-01-13,1.68,
North America,,2021-01-14,1.77,
North America,,2021-01-15,1.95,
North America,,2021-01-16,1.96,
North America,,2021-01-17,1.97,
North America,,2021-01-18,1.98,
North America,,2021-01-19,2.49,
North America,,2021-01-20,2.61,
North America,,2021-01-21,2.76,
North America,,2021-01-22,2.97,
North America,,2021-01-23,3.17,
North America,,2021-01-24,3.36,
North America,,2021-01-25,3.5,
North America,,2021-01-26,3.61,
North America,,2021-01-27,3.75,
North America,,2021-01-28,3.92,
North America,,2021-01-29,4.12,
North America,,2021-01-30,4.32,
North America,,2021-01-31,4.52,
North America,,2021-02-01,4.66,
North America,,2021-02-02,4.73,
North America,,2021-02-03,4.85,
North America,,2021-02-04,4.98,
North America,,2021-02-05,5.15,
North America,,2021-02-06,5.38,
North America,,2021-02-07,5.61,
North America,,2021-02-08,5.74,
North America,,2021-02-09,5.83,
North America,,2021-02-10,5.99,
North America,,2021-02-11,6.15,
North America,,2021-02-12,6.34,
North America,,2021-02-13,6.55,
North America,,2021-02-14,6.75,
North America,,2021-02-15,6.76,
North America,,2021-02-16,7.02,
North America,,2021-02-17,7.15,
North America,,2021-02-18,7.28,
North America,,2021-02-19,7.48,
North America,,2021-02-20,7.64,
North America,,2021-02-21,7.79,
North America,,2021-02-22,7.89,
North America,,2021-02-23,7.98,
North America,,2021-02-24,8.12,
North America,,2021-02-25,8.29,
North America,,2021-02-26,8.52,
North America,,2021-02-27,8.76,
North America,,2021-02-28,9.01,
North America,,2021-03-01,9.2,
North America,,2021-03-02,9.41,
North America,,2021-03-03,9.62,
North America,,2021-03-04,9.85,
North America,,2021-03-05,10.15,
North America,,2021-03-06,10.49,
North America,,2021-03-07,10.76,
North America,,2021-03-08,10.99,
North America,,2021-03-09,11.24,
North America,,2021-03-10,11.56,
North America,,2021-03-11,11.86,
North America,,2021-03-12,12.3,
North America,,2021-03-13,12.84,
North America,,2021-03-14,13.04,
North America,,2021-03-15,13.3,
North America,,2021-03-16,13.51,
North America,,2021-03-17,13.85,
North America,,2021-03-18,14.22,
North America,,2021-03-19,14.55,
North America,,2021-03-20,15.01,
North America,,2021-03-21,15.39,
North America,,2021-03-22,15.68,
North America,,2021-03-23,15.91,
North America,,2021-03-24,16.26,
North America,,2021-03-25,16.63,
North America,,2021-03-26,17.07,
North America,,2021-03-27,17.5,
North America,,2021-03-28,17.86,
North America,,2021-03-29,18.18,
North America,,2021-03-30,18.39,
North America,,2021-03-31,18.82,
North America,,2021-04-01,19.19,
North America,,2021-04-02,19.71,
North America,,2021-04-03,20.21,
North America,,2021-04-04,20.57,
North America,,2021-04-05,20.85,
North America,,2021-04-06,21.07,
North America,,2021-04-07,21.45,
North America,,2021-04-08,21.94,
North America,,2021-04-09,22.44,
North America,,2021-04-10,22.96,
North America,,2021-04-11,23.37,
North America,,2021-04-12,23.74,
North America,,2021-04-13,24.14,
North America,,2021-04-14,24.54,
North America,,2021-04-15,24.97,
North America,,2021-04-16,25.39,
North America,,2021-04-17,25.76,
North America,,2021-04-18,26.1,
North America,,2021-04-19,26.34,
North America,,2021-04-20,26.57,
North America,,2021-04-21,26.85,
North America,,2021-04-22,27.2,
North America,,2021-04-23,27.54,
North America,,2021-04-24,27.85,
North America,,2021-04-25,28.13,
North America,,2021-04-26,28.38,
North America,,2021-04-27,28.57,
North America,,2021-04-28,28.81,
North America,,2021-04-29,29.08,
North America,,2021-04-30,29.34,
North America,,2021-05-01,29.62,
North America,,2021-05-02,29.8,
North America,,2021-05-03,29.96,
North America,,2021-05-04,30.12,
North America,,2021-05-05,30.35,
North America,,2021-05-06,30.65,
North America,,2021-05-07,30.88,
North Macedonia,MKD,2021-02-16,0,
North Macedonia,MKD,2021-03-16,0.25,
North Macedonia,MKD,2021-03-31,0.37,
North Macedonia,MKD,2021-04-02,0.4,
North Macedonia,MKD,2021-04-03,0.43,
North Macedonia,MKD,2021-04-05,0.58,
North Macedonia,MKD,2021-04-07,0.74,
North Macedonia,MKD,2021-04-08,0.88,
North Macedonia,MKD,2021-04-09,1.02,
North Macedonia,MKD,2021-04-10,1.15,
North Macedonia,MKD,2021-04-12,1.25,
North Macedonia,MKD,2021-04-13,1.4,
North Macedonia,MKD,2021-04-14,1.51,
North Macedonia,MKD,2021-04-16,1.85,
North Macedonia,MKD,2021-04-18,1.87,
North Macedonia,MKD,2021-04-19,1.99,
North Macedonia,MKD,2021-04-21,2.07,
North Macedonia,MKD,2021-04-22,2.16,
North Macedonia,MKD,2021-04-24,2.39,
North Macedonia,MKD,2021-04-25,2.49,
North Macedonia,MKD,2021-04-26,2.55,
North Macedonia,MKD,2021-04-27,2.68,
North Macedonia,MKD,2021-04-30,2.96,
North Macedonia,MKD,2021-05-04,3.17,
North Macedonia,MKD,2021-05-05,3.56,
Northern Cyprus,OWID_CYN,2021-03-25,14.1,
Northern Cyprus,OWID_CYN,2021-04-14,14.79,
Northern Cyprus,OWID_CYN,2021-04-19,15.39,
Northern Cyprus,OWID_CYN,2021-04-23,15.87,
Northern Ireland,,2021-01-03,2.15,
Northern Ireland,,2021-01-10,4.12,
Northern Ireland,,2021-01-11,4.45,
Northern Ireland,,2021-01-12,4.83,
Northern Ireland,,2021-01-13,5.42,
Northern Ireland,,2021-01-14,6.05,
Northern Ireland,,2021-01-15,6.23,
Northern Ireland,,2021-01-16,6.36,
Northern Ireland,,2021-01-17,6.64,
Northern Ireland,,2021-01-18,7.02,
Northern Ireland,,2021-01-19,7.31,
Northern Ireland,,2021-01-20,7.62,
Northern Ireland,,2021-01-21,7.98,
Northern Ireland,,2021-01-22,8.15,
Northern Ireland,,2021-01-23,8.22,
Northern Ireland,,2021-01-24,8.43,
Northern Ireland,,2021-01-25,8.62,
Northern Ireland,,2021-01-26,8.88,
Northern Ireland,,2021-01-27,9.26,
Northern Ireland,,2021-01-28,10.36,
Northern Ireland,,2021-01-29,10.78,
Northern Ireland,,2021-01-30,11.33,
Northern Ireland,,2021-01-31,11.71,
Northern Ireland,,2021-02-01,12.33,
Northern Ireland,,2021-02-02,13.03,
Northern Ireland,,2021-02-03,13.93,
Northern Ireland,,2021-02-04,14.53,
Northern Ireland,,2021-02-05,15.31,
Northern Ireland,,2021-02-06,15.63,
Northern Ireland,,2021-02-07,16.03,
Northern Ireland,,2021-02-08,16.77,
Northern Ireland,,2021-02-09,17.62,
Northern Ireland,,2021-02-10,18.68,
Northern Ireland,,2021-02-11,19.72,
Northern Ireland,,2021-02-12,20.48,
Northern Ireland,,2021-02-13,20.65,
Northern Ireland,,2021-02-14,20.98,
Northern Ireland,,2021-02-15,21.63,
Northern Ireland,,2021-02-16,22.08,
Northern Ireland,,2021-02-17,22.58,
Northern Ireland,,2021-02-18,23.03,
Northern Ireland,,2021-02-19,23.39,
Northern Ireland,,2021-02-21,24.19,
Northern Ireland,,2021-02-22,24.72,
Northern Ireland,,2021-02-23,25.25,
Northern Ireland,,2021-02-24,25.96,
Northern Ireland,,2021-02-25,26.68,
Northern Ireland,,2021-02-26,27.23,
Northern Ireland,,2021-02-27,27.51,
Northern Ireland,,2021-02-28,27.75,
Northern Ireland,,2021-03-01,28.38,
Northern Ireland,,2021-03-02,28.78,
Northern Ireland,,2021-03-03,29.4,
Northern Ireland,,2021-03-04,30,
Northern Ireland,,2021-03-05,30.48,
Northern Ireland,,2021-03-06,30.78,
Northern Ireland,,2021-03-07,31.09,
Northern Ireland,,2021-03-08,31.5,
Northern Ireland,,2021-03-09,31.74,
Northern Ireland,,2021-03-10,32.04,
Northern Ireland,,2021-03-11,32.46,
Northern Ireland,,2021-03-12,32.82,
Northern Ireland,,2021-03-13,33.02,
Northern Ireland,,2021-03-14,33.24,
Northern Ireland,,2021-03-15,33.48,
Northern Ireland,,2021-03-16,33.84,
Northern Ireland,,2021-03-17,34.12,
Northern Ireland,,2021-03-18,34.62,
Northern Ireland,,2021-03-19,35.01,
Northern Ireland,,2021-03-20,35.26,
Northern Ireland,,2021-03-21,36.31,
Northern Ireland,,2021-03-23,36.69,
Northern Ireland,,2021-03-24,37.14,
Northern Ireland,,2021-03-25,37.58,
Northern Ireland,,2021-03-26,37.98,
Northern Ireland,,2021-03-27,38.37,
Northern Ireland,,2021-03-28,38.57,
Northern Ireland,,2021-03-29,39.12,
Northern Ireland,,2021-03-30,39.56,
Northern Ireland,,2021-03-31,39.92,
Northern Ireland,,2021-04-01,40.4,
Northern Ireland,,2021-04-02,40.78,
Northern Ireland,,2021-04-03,41.04,
Northern Ireland,,2021-04-04,41.19,
Northern Ireland,,2021-04-05,41.48,
Northern Ireland,,2021-04-06,41.76,
Northern Ireland,,2021-04-07,42.21,
Northern Ireland,,2021-04-08,42.56,
Northern Ireland,,2021-04-09,42.96,
Northern Ireland,,2021-04-10,43.3,
Northern Ireland,,2021-04-11,43.64,
Northern Ireland,,2021-04-12,43.93,
Northern Ireland,,2021-04-13,44.26,
Northern Ireland,,2021-04-14,44.58,
Northern Ireland,,2021-04-15,44.89,
Northern Ireland,,2021-04-16,45.19,
Northern Ireland,,2021-04-17,45.43,
Northern Ireland,,2021-04-18,45.61,
Northern Ireland,,2021-04-19,45.91,
Northern Ireland,,2021-04-20,46.27,
Northern Ireland,,2021-04-21,46.67,
Northern Ireland,,2021-04-22,47.15,
Northern Ireland,,2021-04-23,47.47,
Northern Ireland,,2021-04-24,47.83,
Northern Ireland,,2021-04-25,48.18,
Northern Ireland,,2021-04-26,48.55,
Northern Ireland,,2021-04-27,48.99,
Northern Ireland,,2021-04-28,49.41,
Northern Ireland,,2021-04-29,48.97,
Northern Ireland,,2021-04-30,49.24,
Northern Ireland,,2021-05-01,49.52,
Northern Ireland,,2021-05-02,49.8,
Northern Ireland,,2021-05-03,49.89,
Northern Ireland,,2021-05-04,50.21,
Northern Ireland,,2021-05-05,50.54,
Northern Ireland,,2021-05-06,50.87,
Norway,NOR,2020-12-27,0,
Norway,NOR,2020-12-28,0.01,
Norway,NOR,2020-12-29,0.03,
Norway,NOR,2020-12-30,0.04,
Norway,NOR,2020-12-31,0.04,
Norway,NOR,2021-01-01,0.04,
Norway,NOR,2021-01-02,0.04,
Norway,NOR,2021-01-03,0.04,
Norway,NOR,2021-01-04,0.04,
Norway,NOR,2021-01-05,0.1,
Norway,NOR,2021-01-06,0.27,
Norway,NOR,2021-01-07,0.39,
Norway,NOR,2021-01-08,0.42,
Norway,NOR,2021-01-09,0.42,
Norway,NOR,2021-01-10,0.43,
Norway,NOR,2021-01-11,0.43,
Norway,NOR,2021-01-12,0.51,
Norway,NOR,2021-01-13,0.69,
Norway,NOR,2021-01-14,0.85,
Norway,NOR,2021-01-15,0.93,
Norway,NOR,2021-01-16,0.94,
Norway,NOR,2021-01-17,0.95,
Norway,NOR,2021-01-18,0.98,
Norway,NOR,2021-01-19,1.06,
Norway,NOR,2021-01-20,1.25,
Norway,NOR,2021-01-21,1.4,
Norway,NOR,2021-01-22,1.46,
Norway,NOR,2021-01-23,1.47,
Norway,NOR,2021-01-24,1.47,
Norway,NOR,2021-01-25,1.48,
Norway,NOR,2021-01-26,1.52,
Norway,NOR,2021-01-27,1.74,
Norway,NOR,2021-01-28,1.94,
Norway,NOR,2021-01-29,2.01,
Norway,NOR,2021-01-30,2.01,
Norway,NOR,2021-01-31,2.01,
Norway,NOR,2021-02-01,2.02,
Norway,NOR,2021-02-02,2.13,
